record_type,backlog_priority,backlog_bucket,vc_signal_strength,vc_signal_reason,strict_drop_reason,research_recommendation,source_filing_count,firm_name,name,contact_name,contact_title,all_contacts,manager_status_code,manager_status,fund_stage,filer_status,year_inc,fund_size,amount_sold,filing_date,issues,city,state,sec_number,filing_url,linkedin_search_url,linkedin_company_search_url,website_search_url
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Tandem Ventures SPV XIII (Burq), LP",Tandem Ventures SPV XIII,"Burq) GP, LLC N/A (Director","Tandem Ventures SPV XIII (Burq) GP, LLC N/A (Director); Tandem Partners Group, LLC N/A (Promoter)",not_checked,Not checked,Emerging Fund,first_filer,2026,$0,$0,2026-06-30,Pooled Investment Fund - Venture Capital Fund,LEHI,UT,0002143025-26-000001,https://www.sec.gov/Archives/edgar/data/2143025/000214302526000001/0002143025-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Tandem+Ventures+SPV+XIII+Tandem+Ventures+SPV+XIII+%28Burq%29%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=Tandem+Ventures+SPV+XIII+%28Burq%29%2C+LP,https://www.google.com/search?q=%22Tandem+Ventures+SPV+XIII+%28Burq%29%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Smart Society Ventures Fund LLC - Series 6,Brynne Kennedy,Director,Brynne Kennedy (Director),not_checked,Not checked,Emerging Fund,first_filer,2023,$1M,$1M,2026-06-30,Pooled Investment Fund - Venture Capital Fund,DOVER,DE,0002142692-26-000001,https://www.sec.gov/Archives/edgar/data/2142692/000214269226000001/0002142692-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Brynne+Kennedy+Smart+Society+Ventures+Fund+LLC+-+Series+6,https://www.linkedin.com/search/results/companies/?keywords=Smart+Society+Ventures+Fund+LLC+-+Series+6,https://www.google.com/search?q=%22Smart+Society+Ventures+Fund+LLC+-+Series+6%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Smart Society Ventures Fund LLC - Series 4,Brynne Kennedy,Director,Brynne Kennedy (Director),not_checked,Not checked,Emerging Fund,first_filer,2023,$11M,$11M,2026-06-30,Pooled Investment Fund - Venture Capital Fund,DOVER,DE,0002142686-26-000001,https://www.sec.gov/Archives/edgar/data/2142686/000214268626000001/0002142686-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Brynne+Kennedy+Smart+Society+Ventures+Fund+LLC+-+Series+4,https://www.linkedin.com/search/results/companies/?keywords=Smart+Society+Ventures+Fund+LLC+-+Series+4,https://www.google.com/search?q=%22Smart+Society+Ventures+Fund+LLC+-+Series+4%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"IN-10171 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$82,500","$82,500",2026-06-30,Pooled Investment Fund - Venture Capital Fund,LYNNWOOD,WA,0002098976-26-000002,https://www.sec.gov/Archives/edgar/data/2098976/000209897626000002/0002098976-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+IN-10171+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=IN-10171+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22IN-10171+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"IM-0813 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$15,000","$15,000",2026-06-30,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002088680-26-000002,https://www.sec.gov/Archives/edgar/data/2088680/000208868026000002/0002088680-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+IM-0813+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=IM-0813+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22IM-0813+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Litquidity Ventures Fund LLC - Series 50,Henry Medina,Director,Henry Medina (Director),not_checked,Not checked,Emerging Fund,new_filer,2024,$2M,$2M,2026-06-30,Pooled Investment Fund - Venture Capital Fund,DOVER,DE,0002137672-26-000002,https://www.sec.gov/Archives/edgar/data/2137672/000213767226000002/0002137672-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=Henry+Medina+Litquidity+Ventures+Fund+LLC+-+Series+50,https://www.linkedin.com/search/results/companies/?keywords=Litquidity+Ventures+Fund+LLC+-+Series+50,https://www.google.com/search?q=%22Litquidity+Ventures+Fund+LLC+-+Series+50%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Smart Society Ventures Fund LLC - Series 2,Brynne Kennedy,Director,Brynne Kennedy (Director),not_checked,Not checked,Emerging Fund,first_filer,2023,"$675,000","$675,000",2026-06-30,Pooled Investment Fund - Venture Capital Fund,DOVER,DE,0002142679-26-000001,https://www.sec.gov/Archives/edgar/data/2142679/000214267926000001/0002142679-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Brynne+Kennedy+Smart+Society+Ventures+Fund+LLC+-+Series+2,https://www.linkedin.com/search/results/companies/?keywords=Smart+Society+Ventures+Fund+LLC+-+Series+2,https://www.google.com/search?q=%22Smart+Society+Ventures+Fund+LLC+-+Series+2%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Layer Global Fund I Co-Investment Opportunities-A, L.P.",Anton Levy,Executive Officer,Anton Levy (Executive Officer); Zachary Kaplan (Executive Officer); Arash Rebek (Director); Jeffrey Gelfand (Director),not_checked,Not checked,Fund I,first_filer,2026,$0,$0,2026-06-30,Pooled Investment Fund - Venture Capital Fund,New York,NY,0002141130-26-000002,https://www.sec.gov/Archives/edgar/data/2141130/000214113026000002/0002141130-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=Anton+Levy+Layer+Global+Fund+I+Co-Investment+Opportunities-A%2C+L.P.,https://www.linkedin.com/search/results/companies/?keywords=Layer+Global+Fund+I+Co-Investment+Opportunities-A%2C+L.P.,https://www.google.com/search?q=%22Layer+Global+Fund+I+Co-Investment+Opportunities-A%2C+L.P.%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Layer Global Fund I Co-Investment Opportunities, L.P.",Anton Levy,Executive Officer,Anton Levy (Executive Officer); Zachary Kaplan (Executive Officer); Arash Rebek (Director); Jeffrey Gelfand (Director),not_checked,Not checked,Fund I,first_filer,2026,$0,$0,2026-06-30,Pooled Investment Fund - Venture Capital Fund,New York,NY,0002141129-26-000002,https://www.sec.gov/Archives/edgar/data/2141129/000214112926000002/0002141129-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=Anton+Levy+Layer+Global+Fund+I+Co-Investment+Opportunities%2C+L.P.,https://www.linkedin.com/search/results/companies/?keywords=Layer+Global+Fund+I+Co-Investment+Opportunities%2C+L.P.,https://www.google.com/search?q=%22Layer+Global+Fund+I+Co-Investment+Opportunities%2C+L.P.%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"DW-1125 Fund I, a series of Davidovs Advised Syndicate, LP","N/A Gagarin Capital Advisers, LLC",Director,"N/A Gagarin Capital Advisers, LLC (Director); Nikolai Davydov (Executive Officer)",not_checked,Not checked,Fund I,first_filer,2025,"$345,000","$345,000",2026-06-30,Pooled Investment Fund - Venture Capital Fund,LOS ALTOS HILLS,CA,0002101883-26-000003,https://www.sec.gov/Archives/edgar/data/2101883/000210188326000003/0002101883-26-000003-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Gagarin+Capital+Advisers%2C+LLC+DW-1125+Fund+I%2C+a+series+of+Davidovs+Advised+Syndicate%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=DW-1125+Fund+I%2C+a+series+of+Davidovs+Advised+Syndicate%2C+LP,https://www.google.com/search?q=%22DW-1125+Fund+I%2C+a+series+of+Davidovs+Advised+Syndicate%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"SE-0601 Fund I, a series of Companyon Sidecar, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,$2M,$2M,2026-06-29,Pooled Investment Fund - Venture Capital Fund,LYNNWOOD,WA,0002140913-26-000001,https://www.sec.gov/Archives/edgar/data/2140913/000214091326000001/0002140913-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+SE-0601+Fund+I%2C+a+series+of+Companyon+Sidecar%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=SE-0601+Fund+I%2C+a+series+of+Companyon+Sidecar%2C+LP,https://www.google.com/search?q=%22SE-0601+Fund+I%2C+a+series+of+Companyon+Sidecar%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"BA-0609 Fund I, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,$5M,$5M,2026-06-29,Pooled Investment Fund - Venture Capital Fund,LYNNWOOD,WA,0002140907-26-000001,https://www.sec.gov/Archives/edgar/data/2140907/000214090726000001/0002140907-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+BA-0609+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=BA-0609+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22BA-0609+Fund+I%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Highline Ventures 9 a Series of HVentures I LLC,Seed Labs LLC,Director,Seed Labs LLC (Director); Shriank Kanaparti (Director),not_checked,Not checked,Emerging Fund,first_filer,2026,$1M,$1M,2026-06-29,Pooled Investment Fund - Venture Capital Fund,NEWARK,DE,0002142784-26-000001,https://www.sec.gov/Archives/edgar/data/2142784/000214278426000001/0002142784-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Seed+Labs+LLC+Highline+Ventures+9+a+Series+of+HVentures+I+LLC,https://www.linkedin.com/search/results/companies/?keywords=Highline+Ventures+9+a+Series+of+HVentures+I+LLC,https://www.google.com/search?q=%22Highline+Ventures+9+a+Series+of+HVentures+I+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Javelin Venture Partners V-A SPV III, LLC",Noah Doyle,Executive Officer,Noah Doyle (Executive Officer); Jed Katz (Executive Officer); Alex Gurevich (Executive Officer),not_checked,Not checked,Emerging Fund,first_filer,2026,$2M,$2M,2026-06-29,Pooled Investment Fund - Venture Capital Fund,SAN FRANCISCO,CA,0002140681-26-000001,https://www.sec.gov/Archives/edgar/data/2140681/000214068126000001/0002140681-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Noah+Doyle+Javelin+Venture+Partners+V-A+SPV+III%2C+LLC,https://www.linkedin.com/search/results/companies/?keywords=Javelin+Venture+Partners+V-A+SPV+III%2C+LLC,https://www.google.com/search?q=%22Javelin+Venture+Partners+V-A+SPV+III%2C+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"CO-0522 Fund II, a series of Vermont-Fund-1, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund II,first_filer,2026,"$60,000","$60,000",2026-06-29,Pooled Investment Fund - Venture Capital Fund,LYNNWOOD,WA,0002137868-26-000001,https://www.sec.gov/Archives/edgar/data/2137868/000213786826000001/0002137868-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+CO-0522+Fund+II%2C+a+series+of+Vermont-Fund-1%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=CO-0522+Fund+II%2C+a+series+of+Vermont-Fund-1%2C+LP,https://www.google.com/search?q=%22CO-0522+Fund+II%2C+a+series+of+Vermont-Fund-1%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"RE-0413 Fund I, a series of JMWTX Investments, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$82,700","$82,700",2026-06-29,Pooled Investment Fund - Venture Capital Fund,LYNNWOOD,WA,0002130225-26-000001,https://www.sec.gov/Archives/edgar/data/2130225/000213022526000001/0002130225-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+RE-0413+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=RE-0413+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP,https://www.google.com/search?q=%22RE-0413+Fund+I%2C+a+series+of+JMWTX+Investments%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,BS-14 Marathon Fund I a Series of Marathon Life Fund LLC,Seed Labs LLC,Director,Seed Labs LLC (Director); Shriank Kanaparti (Director),not_checked,Not checked,Fund I,first_filer,2026,"$111,280","$111,280",2026-06-29,Pooled Investment Fund - Venture Capital Fund,NEWARK,DE,0002142591-26-000001,https://www.sec.gov/Archives/edgar/data/2142591/000214259126000001/0002142591-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Seed+Labs+LLC+BS-14+Marathon+Fund+I+a+Series+of+Marathon+Life+Fund+LLC,https://www.linkedin.com/search/results/companies/?keywords=BS-14+Marathon+Fund+I+a+Series+of+Marathon+Life+Fund+LLC,https://www.google.com/search?q=%22BS-14+Marathon+Fund+I+a+Series+of+Marathon+Life+Fund+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Riptide-FR-0415 Fund I, a series of Platform Funds 2026, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$137,000","$137,000",2026-06-26,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002131603-26-000001,https://www.sec.gov/Archives/edgar/data/2131603/000213160326000001/0002131603-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+Riptide-FR-0415+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=Riptide-FR-0415+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP,https://www.google.com/search?q=%22Riptide-FR-0415+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"FE-0323 Fund I, a series of Sajid Rahman Angel Funds, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$110,530","$110,530",2026-06-26,Pooled Investment Fund - Venture Capital Fund,LYNNWOOD,WA,0002126910-26-000001,https://www.sec.gov/Archives/edgar/data/2126910/000212691026000001/0002126910-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+FE-0323+Fund+I%2C+a+series+of+Sajid+Rahman+Angel+Funds%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=FE-0323+Fund+I%2C+a+series+of+Sajid+Rahman+Angel+Funds%2C+LP,https://www.google.com/search?q=%22FE-0323+Fund+I%2C+a+series+of+Sajid+Rahman+Angel+Funds%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"SI-0305 Fund I, a series of Platform Funds 2026, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund I,first_filer,2026,"$248,932","$248,932",2026-06-26,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002122801-26-000001,https://www.sec.gov/Archives/edgar/data/2122801/000212280126000001/0002122801-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+SI-0305+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=SI-0305+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP,https://www.google.com/search?q=%22SI-0305+Fund+I%2C+a+series+of+Platform+Funds+2026%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"GO-0903 Fund II, a series of Roll Up Vehicles, LP","N/A Fund GP, LLC",Director,"N/A Fund GP, LLC (Director); N/A Belltower Fund Group, Ltd. (Director)",not_checked,Not checked,Fund II,first_filer,2025,"$83,000","$83,000",2026-06-26,Pooled Investment Fund - Venture Capital Fund,Lynnwood,WA,0002094011-26-000002,https://www.sec.gov/Archives/edgar/data/2094011/000209401126000002/0002094011-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=N%2FA+Fund+GP%2C+LLC+GO-0903+Fund+II%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.linkedin.com/search/results/companies/?keywords=GO-0903+Fund+II%2C+a+series+of+Roll+Up+Vehicles%2C+LP,https://www.google.com/search?q=%22GO-0903+Fund+II%2C+a+series+of+Roll+Up+Vehicles%2C+LP%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Litquidity Ventures Fund LLC - Series 58,Henry Medina,Director,Henry Medina (Director),not_checked,Not checked,Emerging Fund,first_filer,2024,"$110,000","$110,000",2026-06-26,Pooled Investment Fund - Venture Capital Fund,DOVER,DE,0002141173-26-000001,https://www.sec.gov/Archives/edgar/data/2141173/000214117326000001/0002141173-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=Henry+Medina+Litquidity+Ventures+Fund+LLC+-+Series+58,https://www.linkedin.com/search/results/companies/?keywords=Litquidity+Ventures+Fund+LLC+-+Series+58,https://www.google.com/search?q=%22Litquidity+Ventures+Fund+LLC+-+Series+58%22+venture+capital
unresolved_vc_filing,5,identity_resolution,vc_name_signal,VC term in issuer or operating-firm candidate; confirmation required,VC term in issuer or operating-firm candidate; confirmation required,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"HighGear Ventures SPV-III, LLC",James Jones,"Executive Officer, Director","James Jones (Executive Officer, Director); -- HighGear Ventures SPV-III MM, LLC (Executive Officer); -- HighGear Ventures Management, LLC (Promoter); Steven Taubman (Executive Officer)",not_checked,Not checked,Emerging Fund,new_filer,2024,$0,$5M,2026-06-26,Pooled Investment Fund - Other Investment Fund,SAN FRANCISCO,CA,0002028175-26-000001,https://www.sec.gov/Archives/edgar/data/2028175/000202817526000001/0002028175-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=James+Jones+HighGear+Ventures+SPV-III%2C+LLC,https://www.linkedin.com/search/results/companies/?keywords=HighGear+Ventures+SPV-III%2C+LLC,https://www.google.com/search?q=%22HighGear+Ventures+SPV-III%2C+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,vc_name_signal,VC term in issuer or operating-firm candidate; confirmation required,VC term in issuer or operating-firm candidate; confirmation required,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,"Ga 3in VC - SPX a series of Allocations 2026 Master, LLC",LLC Ga^3in Ventures,Director,"LLC Ga^3in Ventures (Director); LLC Allocations Fund Administration, (Executive Officer); Richard Thoms (Executive Officer)",not_checked,Not checked,Emerging Fund,first_filer,2026,"$496,421","$496,421",2026-06-26,Pooled Investment Fund - Other Investment Fund,Seattle,WA,0002141349-26-000001,https://www.sec.gov/Archives/edgar/data/2141349/000214134926000001/0002141349-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=LLC+Ga%5E3in+Ventures+Ga+3in+VC+-+SPX+a+series+of+Allocations+2026+Master%2C+LLC,https://www.linkedin.com/search/results/companies/?keywords=Ga+3in+VC+-+SPX+a+series+of+Allocations+2026+Master%2C+LLC,https://www.google.com/search?q=%22Ga+3in+VC+-+SPX+a+series+of+Allocations+2026+Master%2C+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Old Tom Capital Ag 2 a Series of CGF2021 LLC,LLC Sydecar,Director,LLC Sydecar (Director); Brett Sagan (Executive Officer),not_checked,Not checked,Emerging Fund,first_filer,2026,"$554,990","$554,990",2026-06-26,Pooled Investment Fund - Venture Capital Fund,CLAYMONT,DE,0002138698-26-000001,https://www.sec.gov/Archives/edgar/data/2138698/000213869826000001/0002138698-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=LLC+Sydecar+Old+Tom+Capital+Ag+2+a+Series+of+CGF2021+LLC,https://www.linkedin.com/search/results/companies/?keywords=Old+Tom+Capital+Ag+2+a+Series+of+CGF2021+LLC,https://www.google.com/search?q=%22Old+Tom+Capital+Ag+2+a+Series+of+CGF2021+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Crescendo Partners SPV a Series of CGF2021 LLC,LLC Sydecar,Director,LLC Sydecar (Director); Brett Sagan (Executive Officer),not_checked,Not checked,Emerging Fund,first_filer,2026,"$28,000","$28,000",2026-06-26,Pooled Investment Fund - Venture Capital Fund,CLAYMONT,DE,0002135716-26-000001,https://www.sec.gov/Archives/edgar/data/2135716/000213571626000001/0002135716-26-000001-index.htm,https://www.linkedin.com/search/results/people/?keywords=LLC+Sydecar+Crescendo+Partners+SPV+a+Series+of+CGF2021+LLC,https://www.linkedin.com/search/results/companies/?keywords=Crescendo+Partners+SPV+a+Series+of+CGF2021+LLC,https://www.google.com/search?q=%22Crescendo+Partners+SPV+a+Series+of+CGF2021+LLC%22+venture+capital
unresolved_vc_filing,5,identity_resolution,explicit_sec_vc,SEC Form D category: Venture Capital Fund,SEC Form D category: Venture Capital Fund,"Resolve the operating VC firm from SEC related parties and public sources; this filing was retained, not rejected.",1,,Axci Capital Fund R a Series of CGF2021 LLC,LLC Sydecar,Director,LLC Sydecar (Director); Brett Sagan (Executive Officer),not_checked,Not checked,Emerging Fund,new_filer,2026,$1M,$1M,2026-06-26,Pooled Investment Fund - Venture Capital Fund,CLAYMONT,DE,0002111165-26-000002,https://www.sec.gov/Archives/edgar/data/2111165/000211116526000002/0002111165-26-000002-index.htm,https://www.linkedin.com/search/results/people/?keywords=LLC+Sydecar+Axci+Capital+Fund+R+a+Series+of+CGF2021+LLC,https://www.linkedin.com/search/results/companies/?keywords=Axci+Capital+Fund+R+a+Series+of+CGF2021+LLC,https://www.google.com/search?q=%22Axci+Capital+Fund+R+a+Series+of+CGF2021+LLC%22+venture+capital
